#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   97.546742442   46.644366959  -14.493199292
   -3.031361332   -3.141592654  102.225210799   37.758651198  -15.448835405
   -2.921130011   -3.141592654  105.862969661   27.598739476  -16.182212623
   -2.810898690   -3.141592654  108.349388475   17.217194663  -16.678453939
   -2.700667369   -3.141592654  109.731796944    7.462723282  -16.970679393
   -2.590436048   -3.141592654  110.118697829   -0.746943451  -17.133117932
   -2.480204727   -3.141592654  109.701707707   -6.919792481  -17.219354592
   -2.369973405   -3.141592654  108.730185857  -10.829410981  -17.335937954
   -2.259742084   -3.141592654  107.447052356  -12.575033566  -17.575587097
   -2.149510763   -3.141592654  106.095805741  -12.449083060  -18.072703838
   -2.039279442   -3.141592654  104.810746367  -11.247235238  -18.843817031
   -1.929048121   -3.141592654  103.678680630   -9.689041091  -19.946195204
   -1.818816799   -3.141592654  102.690029792   -8.514548875  -21.382063282
   -1.708585478   -3.141592654  101.769163923   -8.349451889  -23.033119925
   -1.598354157   -3.141592654  100.756816105   -9.729301270  -24.844714134
   -1.488122836   -3.141592654   99.513248091  -12.741693749  -26.603381044
   -1.377891515   -3.141592654   97.852641742  -17.265268330  -28.275013396
   -1.267660194   -3.141592654   95.606936959  -22.959202751  -29.609711380
   -1.157428872   -3.141592654   92.716469607  -29.228990843  -30.498785590
   -1.047197551   -3.141592654   89.118902776  -35.411089295  -30.846570337
   -0.936966230   -3.141592654   84.895441148  -40.788627169  -30.574542349
   -0.826734909   -3.141592654   80.161136739  -44.612020411  -29.644110246
   -0.716503588   -3.141592654   75.121520460  -46.552614104  -28.063699026
   -0.606272266   -3.141592654   70.002486863  -46.068282134  -25.883717799
   -0.496040945   -3.141592654   65.067220903  -43.044906964  -23.170054753
   -0.385809624   -3.141592654   60.626477175  -37.375887344  -19.963720344
   -0.275578303   -3.141592654   56.947645255  -29.264553139  -16.342395855
   -0.165346982   -3.141592654   54.264497177  -19.089134245  -12.439696187
   -0.055115661   -3.141592654   52.786539854   -7.414304840   -8.341018004
    0.055115661   -3.141592654   52.632221548    5.049298514   -4.195163365
    0.165346982   -3.141592654   53.829509633   17.257506261   -0.118670937
    0.275578303   -3.141592654   56.319385035   28.081950230    3.643740627
    0.385809624   -3.141592654   59.875309381   36.587789719    7.034065419
    0.496040945   -3.141592654   64.206670680   41.769839318    9.936163693
    0.606272266   -3.141592654   68.888695231   42.945411989   12.249644571
    0.716503588   -3.141592654   73.464757028   39.742069766   13.902887284
    0.826734909   -3.141592654   77.462270827   32.389204220   14.886793526
    0.936966230   -3.141592654   80.451336002   21.560193156   15.203220753
    1.047197551   -3.141592654   82.105024101    8.388083022   14.901254671
    1.157428872   -3.141592654   82.257150615   -5.679585194   14.092163502
    1.267660194   -3.141592654   80.881714727  -18.984256187   12.868029278
    1.377891515   -3.141592654   78.157226526  -30.047228205   11.354015741
    1.488122836   -3.141592654   74.398220550  -37.652025608    9.660785631
    1.598354157   -3.141592654   70.044132950  -40.903265597    7.895425399
    1.708585478   -3.141592654   65.571284418  -39.644038688    6.113386559
    1.818816799   -3.141592654   61.490401106  -34.037205586    4.403823605
    1.929048121   -3.141592654   58.234315829  -24.750568322    2.701144519
    2.039279442   -3.141592654   56.154770590  -12.748517489    1.063970644
    2.149510763   -3.141592654   55.488870265    0.825694510   -0.536706591
    2.259742084   -3.141592654   56.346931167   14.830967166   -2.121784777
    2.369973405   -3.141592654   58.712701422   28.172271301   -3.760282609
    2.480204727   -3.141592654   62.479126064   39.844739683   -5.437680085
    2.590436048   -3.141592654   67.406990581   49.071986535   -7.139196440
    2.700667369   -3.141592654   73.193708547   55.263255174   -8.797390003
    2.810898690   -3.141592654   79.478926342   58.051722170  -10.437910049
    2.921130011   -3.141592654   85.869484226   57.392182225  -11.951084742
    3.031361332   -3.141592654   91.998990249   53.427211452  -13.308221781

   -3.141592654   -2.938909257   94.241960568   44.948778756  -20.034622220
   -3.031361332   -2.938909257   98.749645992   36.498105565  -21.060996390
   -2.921130011   -2.938909257  102.275337089   26.795000469  -21.800611908
   -2.810898690   -2.938909257  104.702932797   16.820285122  -22.256224430
   -2.700667369   -2.938909257  106.058998354    7.420129657  -22.434226685
   -2.590436048   -2.938909257  106.453952001   -0.638917553  -22.411051605
   -2.480204727   -2.938909257  106.070018362   -6.777008021  -22.333451341
   -2.369973405   -2.938909257  105.105083940  -10.852357654  -22.260142085
   -2.259742084   -2.938909257  103.820409955  -12.881106260  -22.268092479
   -2.149510763   -2.938909257  102.379110428  -13.378636427  -22.510865426
   -2.039279442   -2.938909257  100.961712964  -12.743468179  -23.070060892
   -1.929048121   -2.938909257   99.635798536  -11.808960065  -23.944246153
   -1.818816799   -2.938909257   98.374695626  -11.192664495  -25.098137638
   -1.708585478   -2.938909257   97.120711613  -11.447426169  -26.510185090
   -1.598354157   -2.938909257   95.765024227  -12.981256618  -27.991107554
   -1.488122836   -2.938909257   94.151849182  -15.879900724  -29.479724614
   -1.377891515   -2.938909257   92.156288746  -20.052267072  -30.681815395
   -1.267660194   -2.938909257   89.647225766  -25.028647862  -31.512534395
   -1.157428872   -2.938909257   86.572434494  -30.342125300  -31.816016524
   -1.047197551   -2.938909257   82.915313028  -35.358867680  -31.510343153
   -0.936966230   -2.938909257   78.757851253  -39.496792825  -30.509127264
