#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -3.141592654   -3.141592654 -109.646737138  -53.469019068   17.763571857
   -2.951193099   -3.141592654 -118.131578680  -35.019461367   20.186452885
   -2.760793544   -3.141592654 -122.830738073  -14.603228326   21.577961719
   -2.570393989   -3.141592654 -123.908661179    2.201872797   22.143923689
   -2.379994435   -3.141592654 -122.442870832   11.823881759   22.393185875
   -2.189594880   -3.141592654 -119.888031978   13.865120897   22.970945740
   -1.999195325   -3.141592654 -117.456867751   11.240753187   24.405216212
   -1.808795770   -3.141592654 -115.605952464    8.555626341   26.865980192
   -1.618396215   -3.141592654 -113.930611328    9.914715900   30.038074994
   -1.427996661   -3.141592654 -111.450650655   17.030635868   33.190281271
   -1.237597106   -3.141592654 -107.144763357   28.646937762   35.419863889
   -1.047197551   -3.141592654 -100.461210011   41.290344523   35.968360606
   -0.856797996   -3.141592654  -91.601074996   50.773599602   34.438226288
   -0.666398442   -3.141592654  -81.520669159   53.624223723   30.842574443
   -0.475998887   -3.141592654  -71.693582319   47.949027556   25.519653785
   -0.285599332   -3.141592654  -63.781896752   33.682834235   18.986360745
   -0.095199777   -3.141592654  -59.274039601   12.694123613   11.825406431
    0.095199777   -3.141592654  -59.121735562  -11.296769541    4.608035074
    0.285599332   -3.141592654  -63.410681736  -32.962815680   -2.116490045
    0.475998887   -3.141592654  -71.132952753  -46.411847479   -7.819907205
    0.666398442   -3.141592654  -80.243058833  -47.047481806  -12.020123776
    0.856797996   -3.141592654  -88.124924106  -33.674673763  -14.366397660
    1.047197551   -3.141592654  -92.377848828   -9.887527872  -14.783738729
    1.237597106   -3.141592654  -91.688340447   16.779167377  -13.553495720
    1.427996661   -3.141592654  -86.349800722   37.602431176  -11.231854320
    1.618396215   -3.141592654  -78.162136337   45.943646303   -8.437656623
    1.808795770   -3.141592654  -69.795597501   39.501891935   -5.597462642
    1.999195325   -3.141592654  -63.914598292   20.555537501   -2.823661638
    2.189594880   -3.141592654  -62.421121941   -5.516410385    0.028025794
    2.379994435   -3.141592654  -66.050826554  -32.180119108    3.182610519
    2.570393989   -3.141592654  -74.325634915  -53.413743202    6.752531100
    2.760793544   -3.141592654  -85.762707358  -64.863334566   10.621720357
    2.951193099   -3.141592654  -98.268282612  -64.599472659   14.445113707

   -3.141592654   -2.792526803 -101.712318916  -48.851307750   25.677497530
   -2.951193099   -2.792526803 -109.533962980  -32.706099743   27.920517491
   -2.760793544   -2.792526803 -114.001452338  -14.395388529   28.911038413
   -2.570393989   -2.792526803 -115.176642823    1.160238331   28.971549718
   -2.379994435   -2.792526803 -113.928880555   10.803277035   28.709377591
   -2.189594880   -2.792526803 -111.462297807   14.149029381   28.804335596
   -1.999195325   -2.792526803 -108.781769024   13.652658005   29.744916008
   -1.808795770   -2.792526803 -106.262812343   13.079556280   31.597647056
   -1.618396215   -2.792526803 -103.596589349   15.568926887   33.921552321
   -1.427996661   -2.792526803 -100.065537824   22.099625528   35.886956390
   -1.237597106   -2.792526803  -95.004635738   31.218865639   36.555892967
   -1.047197551   -2.792526803  -88.196088478   39.854962483   35.221543423
   -0.856797996   -2.792526803  -80.053255865   44.660764680   31.622738651
   -0.666398442   -2.792526803  -71.566615315   43.138320349   25.988964598
   -0.475998887   -2.792526803  -64.068776523   34.218764061   18.921283201
   -0.285599332   -2.792526803  -58.953374560   18.348133595   11.201677909
   -0.095199777   -2.792526803  -57.377100553   -2.466591352    3.616070804
    0.095199777   -2.792526803  -59.964518600  -24.664303671   -3.176271273
    0.285599332   -2.792526803  -66.524865944  -43.276426598   -8.684448995
    0.475998887   -2.792526803  -75.853023281  -52.873383401  -12.580619280
    0.666398442   -2.792526803  -85.801358398  -49.380674434  -14.689026907
    0.856797996   -2.792526803  -93.756599589  -32.199564242  -14.998083646
    1.047197551   -2.792526803  -97.434498053   -5.497877505  -13.722214319
    1.237597106   -2.792526803  -95.732674704   22.818277727  -11.296343812
    1.427996661   -2.792526803  -89.190416617   44.038865350   -8.260368728
    1.618396215   -2.792526803  -79.808892756   51.979865857   -5.066994927
    1.808795770   -2.792526803  -70.347311490   45.010687604   -1.906926326
    1.999195325   -2.792526803  -63.437494734   25.954246062    1.311670286
    2.189594880   -2.792526803  -60.877919820    0.368905910    4.829554998
    2.379994435   -2.792526803  -63.308191766  -25.455783322    8.833519982
    2.570393989   -2.792526803  -70.229116241  -46.001342448   13.295130616
    2.760793544   -2.792526803  -80.238398438  -57.436011004   17.921006469
    2.951193099   -2.792526803  -91.403438348  -58.128095638   22.222325720

   -3.141592654   -2.443460953  -93.056613171  -44.300379037   23.361816648
   -2.951193099   -2.443460953 -100.208701731  -30.230129718   25.084638468
   -2.760793544   -2.443460953 -104.385205044  -13.728298148   25.761887168
   -2.570393989   -2.443460953 -105.547774469    0.788543637   25.674057184
   -2.379994435   -2.443460953 -104.388328904   10.424338372   25.291662919
   -2.189594880   -2.443460953 -101.917917605   14.692091823   25.100018239
   -1.999195325   -2.443460953  -99.008356544   15.522853077   25.400902624
   -1.808795770   -2.443460953  -96.031986234   15.880093139   26.149618597
   -1.618396215   -2.443460953  -92.833706712   18.117856296   26.922349314
   -1.427996661   -2.443460953  -88.968317160   22.794745561   27.048756834
   -1.237597106   -2.443460953  -84.071306049   28.619144588   25.855118103
   -1.047197551   -2.443460953  -78.140142683   33.203022944   22.929664606
   -0.856797996   -2.443460953  -71.644088496   34.142557096   18.257787917
   -0.666398442   -2.443460953  -65.450739672   29.816726504   12.225059158
   -0.475998887   -2.443460953  -60.631022153   19.715599780    5.485140627
   -0.285599332   -2.443460953  -58.250185336    4.422893868   -1.207670018
   -0.095199777   -2.443460953  -59.148838634  -14.318958035   -7.169763461
    0.095199777   -2.443460953  -63.713601293  -33.461448669  -11.916038840
    0.285599332   -2.443460953  -71.622256832  -48.612725696  -15.200773518
    0.475998887   -2.443460953  -81.640120196  -54.821859729  -16.985146224
    0.666398442   -2.443460953  -91.667142836  -48.326935274  -17.365877507
    0.856797996   -2.443460953  -99.184951977  -28.759384705  -16.503906180
    1.047197551   -2.443460953 -102.042522122   -0.446435892  -14.629654117
    1.237597106   -2.443460953  -99.293255365   28.649610391  -12.033496256
    1.427996661   -2.443460953  -91.624502967   49.958254522   -9.022381224
    1.618396215   -2.443460953  -81.136755218   57.670233964   -5.836017478
    1.808795770   -2.443460953  -70.606405708   50.600122342   -2.557715495
    1.999195325   -2.443460953  -62.609599746   31.854157319    0.875964568
    2.189594880   -2.443460953  -58.863410210    6.968305152    4.581051389
    2.379994435   -2.443460953  -59.959947415  -18.082432691    8.598723773
    2.570393989   -2.443460953  -65.426749741  -38.208244136   12.809699767
    2.760793544   -2.443460953  -73.965977834  -49.936566370   16.927833757
    2.951193099   -2.443460953  -83.797143665  -51.761398115   20.566864465

   -3.141592654   -2.094395102  -86.536193331  -40.768730076   13.389932423
   -2.951193099   -2.094395102  -93.155041738  -28.165632589   14.531666855
   -2.760793544   -2.094395102  -97.069509889  -12.996139421   15.162999116
   -2.570393989   -2.094395102  -98.186702820    0.626715683   15.374882402
   -2.379994435   -2.094395102  -97.097567578    9.943279948   15.315768930
   -2.189594880   -2.094395102  -94.710181591   14.352043190   15.118094183
   -1.999195325   -2.094395102  -91.843393455   15.381637738   14.814494359
   -1.808795770   -2.094395102  -88.908967542   15.464149829   14.267912634
   -1.618396215   -2.094395102  -85.885600471   16.536981852   13.189076941
   -1.427996661   -2.094395102  -82.509509469   19.097701000   11.254794145
   -1.237597106   -2.094395102  -78.570171304   22.218855951    8.264688711
   -1.047197551   -2.094395102  -74.116164137   24.170465233    4.266808613
   -0.856797996   -2.094395102  -69.535564867   23.250600730   -0.441483193
   -0.666398442   -2.094395102  -65.495463914   18.336131781   -5.387181647
   -0.475998887   -2.094395102  -62.804446757    9.079976464  -10.053078634
   -0.285599332   -2.094395102  -62.268965739   -4.144911067  -13.975168534
   -0.095199777   -2.094395102  -64.540179767  -20.092995311  -16.840550444
    0.095199777   -2.094395102  -69.925072577  -36.327313476  -18.550129329
    0.285599332   -2.094395102  -78.132462552  -48.978201964  -19.218689493
    0.475998887   -2.094395102  -88.034496596  -53.353735920  -19.097875674
    0.666398442   -2.094395102  -97.659492064  -45.646961644  -18.446333685
    0.856797996   -2.094395102 -104.588558183  -25.299507480  -17.402310457
    1.047197551   -2.094395102 -106.732761155    3.567725050  -15.978587863
    1.237597106   -2.094395102 -103.177507921   33.090679216  -14.120517482
    1.427996661   -2.094395102  -94.629950814   54.733706425  -11.795944662
    1.618396215   -2.094395102  -83.204499858   62.740459316   -9.047338854
    1.808795770   -2.094395102  -71.678116365   55.994261773   -5.971700844
    1.999195325   -2.094395102  -62.617772403   37.628026257   -2.699826469
    2.189594880   -2.094395102  -57.734434067   13.115378204    0.626457081
    2.379994435   -2.094395102  -57.634292252  -11.712009669    3.860426977
    2.570393989   -2.094395102  -61.888552117  -31.916616943    6.861798161
    2.760793544   -2.094395102  -69.269310261  -44.144524217    9.508500155
    2.951193099   -2.094395102  -78.080461365  -46.913319795   11.704338447

   -3.141592654   -1.745329252  -84.518247347  -39.014124346    4.767870483
   -2.951193099   -1.745329252  -90.840147924  -26.809096286    5.214795551
   -2.760793544   -1.745329252  -94.538348048  -12.102147691    5.536591364
