#! FIELDS phi psi metad.bias der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  57
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  31
#! SET periodic_psi true
   -3.141592654   -3.141592654   96.940348507   46.745720598  -14.596607561
   -3.031361332   -3.141592654  101.639108802   37.779924407  -15.696381133
   -2.921130011   -3.141592654  105.261158457   27.453284585  -16.479923931
   -2.810898690   -3.141592654  107.728473519   16.899089734  -17.001829366
   -2.700667369   -3.141592654  109.066116324    7.050257237  -17.279171670
   -2.590436048   -3.141592654  109.387408626   -1.357231220  -17.362553963
   -2.480204727   -3.141592654  108.889863308   -7.671020841  -17.363072195
   -2.369973405   -3.141592654  107.854004249  -11.480454307  -17.408832304
   -2.259742084   -3.141592654  106.509595986  -13.070546991  -17.586193399
   -2.149510763   -3.141592654  105.109806369  -12.750049437  -17.994773956
   -2.039279442   -3.141592654  103.802387733  -11.286702123  -18.715923319
   -1.929048121   -3.141592654  102.671330744   -9.470250168  -19.778318521
   -1.818816799   -3.141592654  101.714553936   -8.162047007  -21.186900043
   -1.708585478   -3.141592654  100.830541833   -7.978891274  -22.874145283
   -1.598354157   -3.141592654   99.876142989   -9.320424993  -24.695157872
   -1.488122836   -3.141592654   98.675288595  -12.475700594  -26.571260082
   -1.377891515   -3.141592654   97.030080023  -17.201896995  -28.337579398
   -1.267660194   -3.141592654   94.788891854  -23.154888787  -29.788741061
   -1.157428872   -3.141592654   91.854485013  -29.622502708  -30.760065359
   -1.047197551   -3.141592654   88.213166540  -35.955483612  -31.197566409
   -0.936966230   -3.141592654   83.931794789  -41.416479610  -30.967951019
   -0.826734909   -3.141592654   79.121313067  -45.329902280  -30.064587812
   -0.716503588   -3.141592654   73.994999207  -47.164087875  -28.441129661
   -0.606272266   -3.141592654   68.809406838  -46.600608275  -26.173166213
   -0.496040945   -3.141592654   63.843197010  -43.424546320  -23.359616352
   -0.385809624   -3.141592654   59.358608366  -37.550458135  -20.067656602
   -0.275578303   -3.141592654   55.674295650  -29.243945588  -16.398922307
   -0.165346982   -3.141592654   53.002033312  -18.969424718  -12.450092721
   -0.055115661   -3.141592654   51.554717000   -7.249351850   -8.394623606
    0.055115661   -3.141592654   51.418655450    5.251068442   -4.342114251
    0.165346982   -3.141592654   52.645311649   17.470080821   -0.397578652
    0.275578303   -3.141592654   55.149640263   28.347110600    3.265893075
    0.385809624   -3.141592654   58.745152591   36.897256990    6.597666442
    0.496040945   -3.141592654   63.105696954   42.158731562    9.455036467
    0.606272266   -3.141592654   67.833896694   43.459273238   11.755196598
    0.716503588   -3.141592654   72.490800545   40.474861668   13.454162471
    0.826734909   -3.141592654   76.570559065   33.318130474   14.483723543
    0.936966230   -3.141592654   79.670623056   22.673506792   14.855106601
    1.047197551   -3.141592654   81.463077260    9.666100167   14.626011042
    1.157428872   -3.141592654   81.749051357   -4.279350107   13.850380956
    1.267660194   -3.141592654   80.532990102  -17.636925095   12.678501744
    1.377891515   -3.141592654   77.956903427  -28.812749214   11.212690749
    1.488122836   -3.141592654   74.325998529  -36.652341466    9.596507274
    1.598354157   -3.141592654   70.058619427  -40.279184735    7.944127968
    1.708585478   -3.141592654   65.636067035  -39.458470353    6.293804764
    1.818816799   -3.141592654   61.556402167  -34.308832753    4.711516552
    1.929048121   -3.141592654   58.247982348  -25.411907661    3.230128636
    2.039279442   -3.141592654   56.069594530  -13.680023334    1.777619454
    2.149510763   -3.141592654   55.300790476   -0.190626317    0.333117250
    2.259742084   -3.141592654   56.050910337   13.783949248   -1.169379141
    2.369973405   -3.141592654   58.315563925   27.236689937   -2.750544970
    2.480204727   -3.141592654   61.993778806   39.136353087   -4.471058175
    2.590436048   -3.141592654   66.851553843   48.563415221   -6.268525904
    2.700667369   -3.141592654   72.595685666   55.033423627   -8.098985953
    2.810898690   -3.141592654   78.842599078   58.019251886   -9.931863480
    2.921130011   -3.141592654   85.237356593   57.450154410  -11.657428692
    3.031361332   -3.141592654   91.382352880   53.560597724  -13.235759924

   -3.141592654   -2.938909257   93.612893933   44.832187695  -20.358276012
   -3.031361332   -2.938909257   98.129439471   36.405554522  -21.566363969
   -2.921130011   -2.938909257  101.631443584   26.664708665  -22.410862876
   -2.810898690   -2.938909257  104.035906591   16.586303030  -22.894740170
   -2.700667369   -2.938909257  105.365659819    7.082490460  -23.078869486
   -2.590436048   -2.938909257  105.724658688   -1.048573332  -23.034770087
   -2.480204727   -2.938909257  105.271633726   -7.316173223  -22.840456117
   -2.369973405   -2.938909257  104.251780273  -11.391176627  -22.643437530
   -2.259742084   -2.938909257  102.914382985  -13.312782193  -22.567758726
   -2.149510763   -2.938909257  101.455317954  -13.588401323  -22.703211897
   -2.039279442   -2.938909257  100.019657090  -12.772349243  -23.163784544
   -1.929048121   -2.938909257   98.677258733  -11.653725899  -23.955283595
   -1.818816799   -2.938909257   97.440507227  -10.926127199  -25.056494603
   -1.708585478   -2.938909257   96.218999734  -11.144970856  -26.383055000
   -1.598354157   -2.938909257   94.895605133  -12.766805073  -27.882850651
   -1.488122836   -2.938909257   93.313800169  -15.835490952  -29.337778672
   -1.377891515   -2.938909257   91.316783669  -20.188962724  -30.589782429
   -1.267660194   -2.938909257   88.771190049  -25.416924668  -31.459545335
   -1.157428872   -2.938909257   85.643831466  -30.894780019  -31.842037887
   -1.047197551   -2.938909257   81.922390383  -36.036363977  -31.579239982
   -0.936966230   -2.938909257   77.696180781  -40.144962034  -30.625853590
